id,name,category,latitude,longitude,is_verified
6125,Sai Ram Clinic,district_emergency,18.7731271,79.4815509,1
6126,Arun's Dada Hospital,district_emergency,18.748675,79.5198302,1
6127,Sri Sai Aditya Hospital,district_emergency,18.7506109,79.5097071,1
6128,Cure polyclinic,district_emergency,18.8688724,79.4441796,1
6129,Jaya Maternity and ENT care centre,district_emergency,18.8709311,79.4435097,1
6130,Pulse Critical Care Hospital,district_emergency,18.87129,79.4433895,1
6131,Raviteja Hospitals,district_emergency,18.873426,79.444496,1
6132,Ravinder Reddy Hospitals,district_emergency,18.8574168,79.4832175,1
6133,Naspur dispensary,district_emergency,18.8609386,79.4795681,1
6135,Area dispensary hospital,district_emergency,18.8640005,79.5097843,1
6136,Kamareddy eye hospital,district_emergency,18.32743,78.3386091,1
6137,sri krishna eye hospital,district_emergency,18.3269143,78.3389607,1
6138,vikram eye hospital,district_emergency,18.325948,78.3425313,1
6139,life hospitals,district_emergency,18.3265309,78.3502328,1
6141,Jeevana jyothi hospital,district_emergency,19.6701836,78.5279025,1
6142,nakshatra hospital,district_emergency,19.6783627,78.5362948,1
6143,laxmi narsimha hospital,district_emergency,19.6787004,78.5362492,1
6144,seva hospital,district_emergency,19.6788092,78.5366469,1
6145,Dr.Narayanareddy memorial eye hospital,district_emergency,19.6720517,78.5331732,1
6146,Dr.Agarwal hospital,district_emergency,19.672314,78.5330507,1
6147,Dr. Narotham reddy childrens hospital,district_emergency,19.6720314,78.5329057,1
6148,chilkuri matha vaidyashala,district_emergency,19.670354,78.5354403,1
6149,Ayyappa Orthopaedic and Childrens Hospital,district_emergency,19.670061,78.5327928,1
6150,swathi childrens hospital,district_emergency,18.84824,78.622879,1
6151,Sri Venkateshwara Childrens Hospital,district_emergency,18.8467014,78.6245234,1
6152,SRI LAXMI CHILDRENS HOSPITAL,district_emergency,18.8468054,78.6238326,1
6153,Beersheba Hospital,district_emergency,18.8474377,78.6236028,1
6154,Metpally Multi speciality Hospital,district_emergency,18.8480459,78.6224179,1
6157,Sangam Hospital,district_emergency,18.847135,78.616729,1
6158,Srinivasa Multi Speciality Hospital,district_emergency,18.849057,78.616546,1
6159,Manovari Hospitals,district_emergency,18.8237691,78.7167232,1
6161,Sadhana Hospital,district_emergency,18.8249528,78.7154668,1
6162,Ravikiran Children Hospital,district_emergency,18.8242589,78.7141342,1
6163,Sri Sai New Life Hospital,district_emergency,18.8264426,78.7160099,1
6164,Navadurga Hospital,district_emergency,18.8252652,78.7072329,1
6165,Sanvi Hospital,district_emergency,18.7819429,78.2989453,1
6166,Sri Thirumala Hospital,district_emergency,18.7817211,78.2991746,1
6169,Vasantha joythi hospital,district_emergency,18.7849843,78.2965605,1
6170,Geneva Hospital,district_emergency,18.7871413,78.2937466,1
6171,Mahalaxmi Hospitals,district_emergency,18.7881828,78.2930189,1
6174,Sri Srilatha Hospital,district_emergency,18.7899362,78.292755,1
6175,Arpitha Hospital,district_emergency,18.6749425,78.1020821,1
6176,Swamy Children Hospital,district_emergency,18.6737366,78.1018936,1
6177,Pavan Clinic,district_emergency,18.688628,78.1178289,1
6180,Dr Sadhanapalli Pramod MD (Osmania) General Physician,district_emergency,17.248093,80.147255,1
6181,Belief Hospitals,district_emergency,17.2478464,80.1477142,1
6182,Ganesh Chest Hospital,district_emergency,17.2494926,80.1463239,1
6183,Chava Ramalingaiah Hospital,district_emergency,17.2495317,80.1470595,1
6184,Mother And Child Health Centre Khammam. MCH District Central Hospital VVP,district_emergency,17.250782,80.1524,1
6185,Sri Sai ENT Center,district_emergency,17.250605,80.144177,1
6187,AMR Superspeciality Hospital (Gastro & Liver Centre),district_emergency,17.249195,80.148482,1
6189,Venu's Hospital,district_emergency,18.043906,78.262776,1
6191,Sri Swathi Hospital,district_emergency,17.5126436,78.8824142,1
6193,Sri Hari Hospital,district_emergency,17.623849,78.086602,1
6194,Selection Medical & Hospital,district_emergency,17.6227633,78.0865991,1
6195,Rukmini Clinic,district_emergency,17.6127314,78.0747422,1
6196,Rajaram's Kasturi Ayurvedic Hospital,district_emergency,17.518429,78.888793,1
6197,R K Hospitals,district_emergency,17.516416,78.88263,1
6198,Psychriatist Hospital,district_emergency,17.6193804,78.082298,1
6199,Prince Children Hospital,district_emergency,17.5148859,78.8855329,1
6200,Okaz Multi Speciality Hospital,district_emergency,18.042528,78.263251,1
6202,Dr. Haroon Khan'S Multi Speciality Hospital,district_emergency,17.5140764,78.8842382,1
6203,Dr Sumanth Laser & Eye Hospital,district_emergency,17.5110769,78.8815685,1
6204,Dr Mohan's Smitha Children Hospital,district_emergency,17.519071,78.89127,1
6205,Dayasai Eye Hospital,district_emergency,17.5169133,78.8874487,1
6206,Ayyappa Eye Care,district_emergency,17.6256252,78.0828337,1
6207,Appa Hospital,district_emergency,18.0460129,78.2627606,1
6210,Cantonment General Hospital,district_emergency,15.8521898,74.5075855,1
6211,KIMS Cruddle,district_emergency,17.4659669,78.3678073,1
6213,srisri holistic,district_emergency,17.5028997,78.3887517,1
6214,Durga prasad,district_emergency,17.4234633,78.5478069,1
6217,pannikod hospital,district_emergency,10.7742614,76.4296185,1
6220,Taluk Head Quarter Hospital Blood Bank,district_emergency,8.6609709,76.7866699,1
6221,District Hospital Blood Bank Manjeri,district_emergency,11.1161394,76.1208512,1
6222,"Government Hospital Blood Bank, Rasipuram",district_emergency,11.4612082,78.1849249,1
6223,Apollo Cancer Centres,district_emergency,13.0337515,80.2451004,1
6224,KG Hospital Blood Bank,district_emergency,11.0004991,76.9716378,1
6225,PSG Hospital Blood Bank,district_emergency,11.0184957,77.0069428,1
6226,Fathima Hospital,district_emergency,11.2619893,75.7801231,1
6227,"Odisha Red Cross Blood Bank, SDH, Udala",district_emergency,21.5772032,86.5650148,1
6228,Mathura Das Mathur Government Hospital Blood Bank,district_emergency,26.2660222,73.0091406,1
6229,A A Hospital,district_emergency,12.6988491,77.8108331,1
6230,AIIMS's Blood Bank Rishikesh,trauma_l1,30.0808844,78.2861301,1
6231,Seth Nandlal Dhoot Hospital,district_emergency,19.872344,75.3874956,1
6232,Ivy Health and Life Sciences Private Limited,district_emergency,30.7067472,76.7083199,1
6233,"UPHC Ramalinga Nagar, UKT Malai",district_emergency,10.815,78.6576,1
6235,Chazhikattu Hospital,district_emergency,9.8981551,76.7098972,1
6236,Puthuoorans Eye Care,district_emergency,9.3387925,76.7021246,1
6237,Mulamoottil Eye Hospital,district_emergency,9.3369232,76.7071649,1
6238,"S.R.N. Hospital, M.L. N. Medical College",trauma_l2,25.4456103,81.8448926,1
6239,"AIIMS Blood Bank, Rishikesh",trauma_l1,30.0808782,78.2864837,1
6240,Disst Hospital Doda,district_emergency,33.1427505,75.5503178,1
6241,K.D. Medical College Hospital & Research Center Trauma Center,trauma_l1,27.6494961,77.5509801,1
6242,Gurunanak Hospital and Research Centre Blood Bank,district_emergency,23.350002,85.3299479,1
6243,Government General Hospital Blood Bank - Namchi,district_emergency,27.1655039,88.360583,1
6244,Rahman Hospitals Private Limited,district_emergency,26.1350283,91.8095034,1
6245,diphu cancer hodspital,district_emergency,25.8429968,93.4331672,1
6246,Gomati District Hospital,district_emergency,23.5545804,91.4556831,1
6247,Civil Hospital Kath Mandi,district_emergency,28.0425089,76.1138767,1
6248,"Sugam Priya Hospital, Karaikal",district_emergency,10.9277108,79.8377296,1
6249,St. Rock`S Cluny Hospital,district_emergency,10.9162822,79.8258622,1
6250,"St. Josephs Hospital, Puducherry",district_emergency,11.9304352,79.8343085,1
6251,Rameshwara Hospital,district_emergency,30.7583074,76.7843183,1
6252,Nucleus Health Care Multi-Speciality Hospital,district_emergency,11.6865283,75.6563864,1
6253,VIMS Hospital,district_emergency,11.690819,75.6651671,1
6254,JIPMER Hospital,district_emergency,11.9541325,79.7978945,1
6255,Certh India Hospital,district_emergency,11.9224495,79.8308337,1
6256,H K L Hospital Pvt Ltd.,district_emergency,30.7163588,74.4090486,1
6257,Oxford Heart and Multispeciality Hospital,district_emergency,30.7287476,76.7898551,1
6258,Mukat Hospital and Heart Institute,district_emergency,30.7228358,76.7703393,1
6259,Nins Brain and Spine Hospital,district_emergency,30.7218259,76.7669463,1
6260,Ashwini Maternity Hospital,district_emergency,30.719376,76.7578912,1
6261,Inscol Tertiary Care Hospital,district_emergency,30.723938,76.7656857,1
6262,Deep Hospital,district_emergency,30.7635999,76.7483211,1
6263,Civil Hospital-Sector 22,district_emergency,30.7324319,76.7716616,1
6265,Grewal Eye Institute,district_emergency,30.7420224,76.7909159,1
6266,Kanchanpur Sub-divisional Hospital,district_emergency,24.0396985,92.1985665,1
6267,"Sri Venkateshwaraa Medical College Hospital and Research Centre, Puducherry",trauma_l2,11.9036033,79.7005588,1
6268,Manubazar Rural Hospital,district_emergency,23.0668626,91.6445223,1
6269,Sri Arunachalam Hospital,district_emergency,11.9304575,79.8248966,1
6270,Rajib Gandhi Memorial Hospital,district_emergency,24.3180247,92.0025198,1
6271,Tripura Sundari Sub divisional Hospital,district_emergency,23.5363433,91.4974934,1
6272,Belonia Sub-divisional Hospital,district_emergency,23.2505139,91.4676967,1
6273,"Civil hospital, Manimajra",district_emergency,30.7128525,76.8424183,1
6274,"Vardhaman Hospital, Chandigarh",district_emergency,30.3719796,76.7856279,1
6275,Mothers Care Children Hospital and Research Centre,district_emergency,24.8035935,93.9266829,1
6276,"Jivan Hospital, Kakching",district_emergency,24.4961834,94.0034947,1
6277,Suba Hospital and Assisted Reproductive Centre,district_emergency,24.8126913,93.9252124,1
6278,"Shija Hospitals and Research Institute, Langol",district_emergency,24.8353055,93.9139169,1
6279,Christian Hospital,district_emergency,24.824927,93.9453457,1
6280,Public Hospital and Research Institute,district_emergency,24.8118836,93.9504654,1
6281,"Vardhaman Hospital, Dadra and Nagar Haveli",district_emergency,20.2712521,73.0014588,1
6282,Mahanam Seva Sadan,district_emergency,24.3900466,92.160176,1
6283,Aarupadai Veedu Medical College and Hospital,trauma_l2,11.831514,79.7823693,1
6285,Marigold Child Care Hospital and Nicu,district_emergency,20.2790952,73.0046191,1
6286,"District Hospital, Tawang",district_emergency,27.5890458,91.8646409,1
6287,J.N. Hospital Management Society,district_emergency,24.8115897,93.9619821,1
6288,Agartala Hospital And Research Centre,district_emergency,23.8303051,91.2784789,1
6289,Dhamtari Christian Hospital,district_emergency,20.7185601,81.5515459,1
6290,"Bishalghar S.D. Hospital, West Tripura",district_emergency,23.6828067,91.2794593,1
6291,Puducherry City Hospitals Pvt Ltd.,district_emergency,11.9341827,79.8189354,1
6293,Amarpur Sub divisional Hospital,district_emergency,23.5166478,91.6502009,1
6294,Dharmanagar Sub-divisional Hospital,district_emergency,24.3903666,92.1590334,1
6295,Chailengta Sub Divisional Hospital,district_emergency,23.9511506,92.0077421,1
6296,"Bimal Sinha Memorial S.D. Hospital, Dhalai",district_emergency,24.1973668,91.8280891,1
6297,Khowai District Hospital,district_emergency,24.0715915,91.6025823,1
6298,"Govinda Ballav Panth Hospital, West Tripura",district_emergency,23.8596535,91.2916915,1
6299,Devlok Hospital,district_emergency,23.8410733,91.282737,1
6300,"Cancer Hospital,West Tripura",district_emergency,23.8608346,91.294603,1
6301,Agartala Govt Medical College and GBP Hospital,trauma_l2,23.8602986,91.2928221,1
6302,PC Sharma Eye Hospital,district_emergency,30.3804547,76.7803171,1
6303,Arya Hospital,district_emergency,30.7174644,76.832989,1
6304,Dr. Mrs. Chander Hospital,district_emergency,30.5832863,76.8431036,1
6305,Dabur Dhanwantry Hospital,district_emergency,30.6999404,76.7671408,1
6306,Silver Oaks Hospitals,district_emergency,30.692086,76.733003,1
6307,Arthoscopy and Spinal Endoscopy Centre,district_emergency,30.716308,76.7777958,1
6308,Virdi Eye Hospital(Virk Hospital),district_emergency,30.7198176,76.7686281,1
6309,Mangnum Hospital,district_emergency,30.7237708,76.7604969,1
6310,Grover Eye Laser and E.N.T Hospital,district_emergency,30.7301782,76.7603199,1
6311,Bedi Hospital,district_emergency,30.7176996,76.7693818,1
6312,"Gupta Eye Hospital, Chandigarh",district_emergency,30.6727602,76.8536299,1
6313,Postgraduate Institute of Medical Education and Research (PGIMER),district_emergency,30.7643681,76.7762778,1
6314,Rai Multi Speciality Hospital,district_emergency,30.3897018,76.7920437,1
6315,Neeraj Eye Hospital,district_emergency,30.734221,76.7525804,1
6316,Kapoor's Kidney and Urostone Centre Pvt.Ltd.,district_emergency,30.7029628,76.7620003,1
6318,Tricity Hospital Pvt. Ltd.,district_emergency,30.7104462,76.8429682,1
6319,Maricar Hospital,district_emergency,11.6562608,92.7320874,1
6320,Pillar Health Centre,district_emergency,11.6531427,92.7307114,1
6321,Peoples Health Foundation Centre,district_emergency,24.3306179,93.6886463,1
6322,Sielmat Christian Hospital and Research Center,district_emergency,24.349423,93.7014189,1
6323,Boriatari Memorial Hospital,district_emergency,27.0952799,93.6782125,1
6324,Faith Hospital,district_emergency,25.9051075,93.7196231,1
6325,Zion Hospital and Research Centre,district_emergency,25.9161945,93.7476133,1
6326,Eleutheros Christian Society Hospital,district_emergency,26.2371121,94.8134185,1
6327,Y. Rochill Hospital,district_emergency,26.0149631,94.5262223,1
6328,Nikos Hospital And Research Centre,district_emergency,25.9086408,93.715467,1
6329,Tara Memorial Hospital,district_emergency,27.1281628,93.7454997,1
6330,Polo Hospital Pvt Ltd,district_emergency,27.0843407,93.6054642,1
6331,Central Referral Hospital,district_emergency,27.3163644,88.5975829,1
6332,Sikkim Manipal Institute of Medical Sciences,district_emergency,27.3174225,88.5975802,1
6333,Government Hospital (CHC),district_emergency,20.4083876,72.8323187,1
6334,Atmaram Jog Memorial Hospital,district_emergency,20.4238558,72.8436805,1
6335,Hansa clinic and hospital,district_emergency,20.4089821,72.8824908,1
6336,Yogi Hospital,district_emergency,20.2794977,73.0080128,1
6337,Dr.Nikams Sri Sai Marigold Child Care Hospital and N I C U,district_emergency,20.2875913,73.0008298,1
6338,Darshan Eye Hospital,district_emergency,20.2724089,73.0034114,1
6340,Prayosha Hospital,district_emergency,20.2715006,73.0084687,1
6341,Shri Vinoba Bhave Civil Hospital,district_emergency,20.2706703,73.0078961,1
6342,Shri Shreeji Hospital - Silvassa,district_emergency,20.2737915,72.9404157,1
6343,Hari Om Hospital,district_emergency,20.2718252,73.0020931,1
6344,"Shree Sainath Hospital, Dadra and Nagar Haveli",district_emergency,20.2734505,73.0064718,1
6346,Juwarkars Hospital,district_emergency,15.4006696,74.0129869,1
6347,R.P. Chest Hospital,district_emergency,25.5771305,91.8662676,1
6348,Ghanshyam Govind Kamat Memorial Hospital,district_emergency,15.4905205,73.8324085,1
6349,Amshekar Hospital,district_emergency,15.5318236,74.1359594,1
6350,Sinai Clinic and Hospital,district_emergency,15.2746777,73.9552577,1
6351,poyyanil,district_emergency,9.339333,76.7173845,1
6352,Adarsh Family Hospital,district_emergency,15.273886,73.962454,1
6353,"Sanjeevani Hospital, South Goa",district_emergency,15.3939333,73.8068752,1
6354,"Metro Hospital, Dimapur",district_emergency,25.9140329,93.716442,1
6355,"Sri Damodar Hospital, South Goa",district_emergency,15.3980773,73.8146925,1
6356,Bhagyoday Hospital,district_emergency,15.5944141,73.8116459,1
6357,Usgaonkers Children Hospital and iNICU,district_emergency,15.3975782,74.0027234,1
6358,Chikitsa Hospital - Verna,district_emergency,15.3762147,73.9270898,1
6360,Campal Health Services Pvt Ltd,district_emergency,15.4885211,73.8154247,1
6362,Dr Caeiros Bichollm Polyclinic,district_emergency,15.5882164,73.9444055,1
6363,Dr. Parulekars Eye- Site (Superspeciality Eye Hospital),district_emergency,15.3885854,73.8491146,1
6364,Trimurti General Hospital,district_emergency,15.2868533,73.9774074,1
6365,Tura Civil Hospital(DH),district_emergency,25.5147491,90.2037942,1
6366,Dr. H. Gordon Robert Hospital (Khasi-Jaintia Presbyterian),district_emergency,25.584894,91.8751504,1
6368,Dr. K.D's Eye Hospital,district_emergency,32.6723585,74.9120627,1
6369,"Nazareth Hospital, Kolasib",district_emergency,24.2334996,92.6740779,1
6370,"CHC, Vairengte",district_emergency,24.5079987,92.7664854,1
6371,"District Hospital,Kolasib",district_emergency,24.2314023,92.6766193,1
6372,"PHC, Rawpuichhip",district_emergency,23.7841698,92.5601256,1
6373,Greenwood Hospital,district_emergency,23.7555439,92.7310816,1
6374,"Sub-District Hospital,Saitual",district_emergency,23.6821385,92.9630148,1
6375,"District Hospital, Serchhip",district_emergency,23.3078982,92.8556728,1
6376,"Christian Hospital, Lawngtlai",district_emergency,22.5356749,92.8981758,1
6377,"District Hospital, Siaha",district_emergency,22.4883875,92.9828605,1
6378,"District Hospital, Mamit",district_emergency,23.909285,92.4947387,1
6379,"CHC, Sakawrdai",district_emergency,24.2261924,92.9522659,1
6380,Alpha Hospital,district_emergency,23.7093053,92.7195313,1
6381,Nazareth Hospitals,district_emergency,23.7489767,92.7224247,1
6382,"State Referral Hospital,Falkawn",district_emergency,23.6242176,92.7281633,1
6383,Maharishi Dayanand Hospital And Research Centre,district_emergency,32.7435391,74.8613736,1
